New Ward,Todmorden West,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Todmorden Ward,6051,,,,,,,
Grand Total,6051,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Todmorden West Ward,Todmorden Ward,Roy Street,"13 Roy Street, Cornholme, Todmorden, OL14 7EH",13 Roy Street,Cornholme,Todmorden,,OL14 7EH
Todmorden West Ward,Todmorden Ward,Roy Street,"11 Roy Street, Cornholme, Todmorden, OL14 7EH",11 Roy Street,Cornholme,Todmorden,,OL14 7EH
Todmorden West Ward,Todmorden Ward,Roy Street,"9 Roy Street, Cornholme, Todmorden, OL14 7EH",9 Roy Street,Cornholme,Todmorden,,OL14 7EH
Todmorden West Ward,Todmorden Ward,Roy Street,"7 Roy Street, Cornholme, Todmorden, OL14 7EH",7 Roy Street,Cornholme,Todmorden,,OL14 7EH
Todmorden West Ward,Todmorden Ward,Roy Street,"5 Roy Street, Cornholme, Todmorden, OL14 7EH",5 Roy Street,Cornholme,Todmorden,,OL14 7EH
Todmorden West Ward,Todmorden Ward,Roy Street,"1 Roy Street, Cornholme, Todmorden, OL14 7EH",1 Roy Street,Cornholme,Todmorden,,OL14 7EH
Todmorden West Ward,Todmorden Ward,Parkside Road,"60 Parkside Road, Todmorden, OL14 8QA",60 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"58 Parkside Road, Todmorden, OL14 8QA",58 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"56 Parkside Road, Todmorden, OL14 8QA",56 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"54 Parkside Road, Todmorden, OL14 8QA",54 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"52 Parkside Road, Todmorden, OL14 8QA",52 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"50 Parkside Road, Todmorden, OL14 8QA",50 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"48 Parkside Road, Todmorden, OL14 8QA",48 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"47 Parkside Road, Todmorden, OL14 8QA",47 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"46 Parkside Road, Todmorden, OL14 8QA",46 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"45 Parkside Road, Todmorden, OL14 8QA",45 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"39 Parkside Road, Todmorden, OL14 8QA",39 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"37 Parkside Road, Todmorden, OL14 8QA",37 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"35 Parkside Road, Todmorden, OL14 8QA",35 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"33 Parkside Road, Todmorden, OL14 8QA",33 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"32 Parkside Road, Todmorden, OL14 8QA",32 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"26 Parkside Road, Todmorden, OL14 8QA",26 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"24 Parkside Road, Todmorden, OL14 8QA",24 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"23 Parkside Road, Todmorden, OL14 8QA",23 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"22 Parkside Road, Todmorden, OL14 8QA",22 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"20 Parkside Road, Todmorden, OL14 8QA",20 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"18 Parkside Road, Todmorden, OL14 8QA",18 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"16 Parkside Road, Todmorden, OL14 8QA",16 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"9 Parkside Road, Todmorden, OL14 8QA",9 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"8 Parkside Road, Todmorden, OL14 8QA",8 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"7 Parkside Road, Todmorden, OL14 8QA",7 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"6 Parkside Road, Todmorden, OL14 8QA",6 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"5 Parkside Road, Todmorden, OL14 8QA",5 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"4 Parkside Road, Todmorden, OL14 8QA",4 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"3 Parkside Road, Todmorden, OL14 8QA",3 Parkside Road,Todmorden,,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"2 Parkside House, Parkside Road, Todmorden, OL14 8QA",2 Parkside House,Parkside Road,Todmorden,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"1 Parkside House, Parkside Road, Todmorden, OL14 8QA",1 Parkside House,Parkside Road,Todmorden,,OL14 8QA
Todmorden West Ward,Todmorden Ward,Parkside Road,"44 Park Hill Grove, Parkside Road, Todmorden, OL14 8PF",44 Park Hill Grove,Parkside Road,Todmorden,,OL14 8PF
Todmorden West Ward,Todmorden Ward,Parkside Road,"42 Park Hill Grove, Parkside Road, Todmorden, OL14 8PF",42 Park Hill Grove,Parkside Road,Todmorden,,OL14 8PF
Todmorden West Ward,Todmorden Ward,Parkside Road,"40 Park Hill Grove, Parkside Road, Todmorden, OL14 8PF",40 Park Hill Grove,Parkside Road,Todmorden,,OL14 8PF
Todmorden West Ward,Todmorden Ward,Parkside Road,"38 Park Hill Grove, Parkside Road, Todmorden, OL14 8PF",38 Park Hill Grove,Parkside Road,Todmorden,,OL14 8PF
Todmorden West Ward,Todmorden Ward,Parkside Road,"36 Park Hill Grove, Parkside Road, Todmorden, OL14 8PF",36 Park Hill Grove,Parkside Road,Todmorden,,OL14 8PF
Todmorden West Ward,Todmorden Ward,Parkside Road,"34 Park Hill Grove, Parkside Road, Todmorden, OL14 8PF",34 Park Hill Grove,Parkside Road,Todmorden,,OL14 8PF
Todmorden West Ward,Todmorden Ward,Parkside Close,"12 Parkside Close, Todmorden, OL14 8QB",12 Parkside Close,Todmorden,,,OL14 8QB
Todmorden West Ward,Todmorden Ward,Parkside Close,"10 Parkside Close, Todmorden, OL14 8QB",10 Parkside Close,Todmorden,,,OL14 8QB
Todmorden West Ward,Todmorden Ward,Parkside Close,"8 Parkside Close, Todmorden, OL14 8QB",8 Parkside Close,Todmorden,,,OL14 8QB
Todmorden West Ward,Todmorden Ward,Parkside Close,"6 Parkside Close, Todmorden, OL14 8QB",6 Parkside Close,Todmorden,,,OL14 8QB
Todmorden West Ward,Todmorden Ward,Parkside Close,"4 Parkside Close, Todmorden, OL14 8QB",4 Parkside Close,Todmorden,,,OL14 8QB
Todmorden West Ward,Todmorden Ward,Parkside Close,"2 Parkside Close, Todmorden, OL14 8QB",2 Parkside Close,Todmorden,,,OL14 8QB
Todmorden West Ward,Todmorden Ward,Mount Zion Court,"4 Mount Zion Court, Todmorden, OL14 8PG",4 Mount Zion Court,Todmorden,,,OL14 8PG
Todmorden West Ward,Todmorden Ward,Mount Zion Court,"3 Mount Zion Court, Todmorden, OL14 8PG",3 Mount Zion Court,Todmorden,,,OL14 8PG
Todmorden West Ward,Todmorden Ward,Mount Zion Court,"2 Mount Zion Court, Todmorden, OL14 8PG",2 Mount Zion Court,Todmorden,,,OL14 8PG
Todmorden West Ward,Todmorden Ward,Mount Zion Court,"1 Mount Zion Court, Todmorden, OL14 8PG",1 Mount Zion Court,Todmorden,,,OL14 8PG
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"62 Mount Pleasant Street, Todmorden, OL14 7EL",62 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"60 Mount Pleasant Street, Todmorden, OL14 7EL",60 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"58 Mount Pleasant Street, Todmorden, OL14 7EL",58 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"56 Mount Pleasant Street, Todmorden, OL14 7EL",56 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"54 Mount Pleasant Street, Todmorden, OL14 7EL",54 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"52 Mount Pleasant Street, Todmorden, OL14 7EL",52 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"50 Mount Pleasant Street, Todmorden, OL14 7EL",50 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"48 Mount Pleasant Street, Todmorden, OL14 7EL",48 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"46 Mount Pleasant Street, Todmorden, OL14 7EL",46 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"44A Mount Pleasant Street, Todmorden, OL14 7EL",44A Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"44 Mount Pleasant Street, Todmorden, OL14 7EL",44 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"42 Mount Pleasant Street, Todmorden, OL14 7EL",42 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"40 Mount Pleasant Street, Todmorden, OL14 7EL",40 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"38 Mount Pleasant Street, Todmorden, OL14 7EL",38 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"36 Mount Pleasant Street, Todmorden, OL14 7EL",36 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"34 Mount Pleasant Street, Todmorden, OL14 7EL",34 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"32 Mount Pleasant Street, Todmorden, OL14 7EL",32 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"30 Mount Pleasant Street, Todmorden, OL14 7EL",30 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"28 Mount Pleasant Street, Todmorden, OL14 7EL",28 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"26 Mount Pleasant Street, Todmorden, OL14 7EL",26 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"25 Mount Pleasant Street, Todmorden, OL14 7EL",25 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"24 Mount Pleasant Street, Todmorden, OL14 7EL",24 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"23 Mount Pleasant Street, Todmorden, OL14 7EL",23 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"22 Mount Pleasant Street, Todmorden, OL14 7EL",22 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"21 Mount Pleasant Street, Todmorden, OL14 7EL",21 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"20 Mount Pleasant Street, Todmorden, OL14 7EL",20 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"19 Mount Pleasant Street, Todmorden, OL14 7EL",19 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"18 Mount Pleasant Street, Todmorden, OL14 7EL",18 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"17 Mount Pleasant Street, Todmorden, OL14 7EL",17 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"16 Mount Pleasant Street, Todmorden, OL14 7EL",16 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"15 Mount Pleasant Street, Todmorden, OL14 7EL",15 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"14 Mount Pleasant Street, Todmorden, OL14 7EL",14 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"13 Mount Pleasant Street, Todmorden, OL14 7EL",13 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"12 Mount Pleasant Street, Todmorden, OL14 7EL",12 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"11 Mount Pleasant Street, Todmorden, OL14 7EL",11 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"10 Mount Pleasant Street, Todmorden, OL14 7EL",10 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"9 Mount Pleasant Street, Todmorden, OL14 7EL",9 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"7 Mount Pleasant Street, Todmorden, OL14 7EL",7 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"5 Mount Pleasant Street, Todmorden, OL14 7EL",5 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"3 Mount Pleasant Street, Todmorden, OL14 7EL",3 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Mount Pleasant Street,"1 Mount Pleasant Street, Todmorden, OL14 7EL",1 Mount Pleasant Street,Todmorden,,,OL14 7EL
Todmorden West Ward,Todmorden Ward,Lennox Road,"94 Lennox Road, Todmorden, OL14 8QD",94 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"92 Lennox Road, Todmorden, OL14 8QD",92 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"91 Lennox Road, Todmorden, OL14 8PS",91 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"90 Lennox Road, Todmorden, OL14 8QD",90 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"89 Lennox Road, Todmorden, OL14 8PS",89 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"88 Lennox Road, Todmorden, OL14 8QD",88 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"87 Lennox Road, Todmorden, OL14 8PS",87 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"86 Lennox Road, Todmorden, OL14 8QD",86 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"85 Lennox Road, Todmorden, OL14 8PS",85 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"84 Lennox Road, Todmorden, OL14 8QD",84 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"Willow Tree, 83 Lennox Road, Todmorden, OL14 8PS",Willow Tree,83 Lennox Road,Todmorden,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"82 Lennox Road, Todmorden, OL14 8QD",82 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"81 Lennox Road, Todmorden, OL14 8PS",81 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"80 Lennox Road, Todmorden, OL14 8QD",80 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"79 Lennox Road, Todmorden, OL14 8PS",79 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"78 Lennox Road, Todmorden, OL14 8QD",78 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"77 Lennox Road, Todmorden, OL14 8PS",77 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"76 Lennox Road, Todmorden, OL14 8QD",76 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"75 Lennox Road, Todmorden, OL14 8PS",75 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"74 Lennox Road, Todmorden, OL14 8QD",74 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"73 Lennox Road, Todmorden, OL14 8PS",73 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"72 Lennox Road, Todmorden, OL14 8QD",72 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"71 Lennox Road, Todmorden, OL14 8PS",71 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"70 Lennox Road, Todmorden, OL14 8QD",70 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"69 Lennox Road, Todmorden, OL14 8PS",69 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"68 Lennox Road, Todmorden, OL14 8QD",68 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"67 Lennox Road, Todmorden, OL14 8PS",67 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"66 Lennox Road, Todmorden, OL14 8QD",66 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"65 Lennox Road, Todmorden, OL14 8PS",65 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"64 Lennox Road, Todmorden, OL14 8QD",64 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"63 Lennox Road, Todmorden, OL14 8PS",63 Lennox Road,Todmorden,,,OL14 8PS
Todmorden West Ward,Todmorden Ward,Lennox Road,"62 Lennox Road, Todmorden, OL14 8QD",62 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"60 Lennox Road, Todmorden, OL14 8QD",60 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"58 Lennox Road, Todmorden, OL14 8QD",58 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"56 Lennox Road, Todmorden, OL14 8QD",56 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"54 Lennox Road, Todmorden, OL14 8QD",54 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"52 Lennox Road, Todmorden, OL14 8QD",52 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"50 Lennox Road, Todmorden, OL14 8QD",50 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"48 Lennox Road, Todmorden, OL14 8QD",48 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"46 Lennox Road, Todmorden, OL14 8QD",46 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"44 Lennox Road, Todmorden, OL14 8QD",44 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"42 Lennox Road, Todmorden, OL14 8QD",42 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"40 Lennox Road, Todmorden, OL14 8QD",40 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"38 Lennox Road, Todmorden, OL14 8QD",38 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"36 Lennox Road, Todmorden, OL14 8QD",36 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"34 Lennox Road, Todmorden, OL14 8QD",34 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"32 Lennox Road, Todmorden, OL14 8QD",32 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"30 Lennox Road, Todmorden, OL14 8QD",30 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"28 Lennox Road, Todmorden, OL14 8QD",28 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"26 Lennox Road, Todmorden, OL14 8QD",26 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"24 Lennox Road, Todmorden, OL14 8QD",24 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"22 Lennox Road, Todmorden, OL14 8QD",22 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"20 Lennox Road, Todmorden, OL14 8QD",20 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"18 Lennox Road, Todmorden, OL14 8QD",18 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"16 Lennox Road, Todmorden, OL14 8QD",16 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"14 Lennox Road, Todmorden, OL14 8QD",14 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"12 Lennox Road, Todmorden, OL14 8QD",12 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"10 Lennox Road, Todmorden, OL14 8QD",10 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"8 Lennox Road, Todmorden, OL14 8QD",8 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"6 Lennox Road, Todmorden, OL14 8QD",6 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"4 Lennox Road, Todmorden, OL14 8QD",4 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Lennox Road,"2 Lennox Road, Todmorden, OL14 8QD",2 Lennox Road,Todmorden,,,OL14 8QD
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 10, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 10,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 9, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 9,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 8, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 8,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 7, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 7,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 6, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 6,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 5, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 5,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 4, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 4,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 3, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 3,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 2, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 2,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Leather Turn Lane,"Apartment 1, Portsmouth Mill, Leather Turn Lane, Cornholme, OL14 7BW",Apartment 1,Portsmouth Mill,Leather Turn Lane,Cornholme,OL14 7BW
Todmorden West Ward,Todmorden Ward,Jubilee Way,"61 Jubilee Way, Todmorden, OL14 7EX",61 Jubilee Way,Todmorden,,,OL14 7EX
Todmorden West Ward,Todmorden Ward,Jubilee Way,"59 Jubilee Way, Todmorden, OL14 7EX",59 Jubilee Way,Todmorden,,,OL14 7EX
Todmorden West Ward,Todmorden Ward,Jubilee Way,"57 Jubilee Way, Todmorden, OL14 7EX",57 Jubilee Way,Todmorden,,,OL14 7EX
