New Ward,Warley,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Warley Ward,5192,,,,,,,
Grand Total,5192,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Warley Ward,Warley Ward,West View Crescent,"17 West View Crescent, Halifax, HX2 0BG",17 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"16 West View Crescent, Halifax, HX2 0BG",16 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"15 West View Crescent, Halifax, HX2 0BG",15 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"14 West View Crescent, Halifax, HX2 0BG",14 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"13 West View Crescent, Halifax, HX2 0BG",13 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"12 West View Crescent, Halifax, HX2 0BG",12 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"11 West View Crescent, Halifax, HX2 0BG",11 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"10 West View Crescent, Halifax, HX2 0BG",10 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"9 West View Crescent, Halifax, HX2 0BG",9 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"8 West View Crescent, Halifax, HX2 0BG",8 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"7 West View Crescent, Halifax, HX2 0BG",7 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"6 West View Crescent, Halifax, HX2 0BG",6 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"5 West View Crescent, Halifax, HX2 0BG",5 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"4 West View Crescent, Halifax, HX2 0BG",4 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"3 West View Crescent, Halifax, HX2 0BG",3 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"2 West View Crescent, Halifax, HX2 0BG",2 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Crescent,"1 West View Crescent, Halifax, HX2 0BG",1 West View Crescent,Halifax,,,HX2 0BG
Warley Ward,Warley Ward,West View Avenue,"55 West View Avenue, Halifax, HX2 0BB",55 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"53 West View Avenue, Halifax, HX2 0BB",53 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"51 West View Avenue, Halifax, HX2 0BB",51 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"49 West View Avenue, Halifax, HX2 0BB",49 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"47 West View Avenue, Halifax, HX2 0BB",47 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"45 West View Avenue, Halifax, HX2 0BB",45 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"43 West View Avenue, Halifax, HX2 0BB",43 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"41 West View Avenue, Halifax, HX2 0BB",41 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"39 West View Avenue, Halifax, HX2 0BB",39 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"37 West View Avenue, Halifax, HX2 0BB",37 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"35 West View Avenue, Halifax, HX2 0BB",35 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"33 West View Avenue, Halifax, HX2 0BB",33 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"31 West View Avenue, Halifax, HX2 0BB",31 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"29 West View Avenue, Halifax, HX2 0BB",29 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"27 West View Avenue, Halifax, HX2 0BB",27 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"25 West View Avenue, Halifax, HX2 0BB",25 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"24 West View Avenue, Halifax, HX2 0BB",24 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"23 West View Avenue, Halifax, HX2 0BB",23 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"22 West View Avenue, Halifax, HX2 0BB",22 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"21 West View Avenue, Halifax, HX2 0BB",21 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"20 West View Avenue, Halifax, HX2 0BB",20 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"19 West View Avenue, Halifax, HX2 0BB",19 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"18 West View Avenue, Halifax, HX2 0BB",18 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"17 West View Avenue, Halifax, HX2 0BB",17 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"16 West View Avenue, Halifax, HX2 0BB",16 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"15 West View Avenue, Halifax, HX2 0BB",15 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"14 West View Avenue, Halifax, HX2 0BB",14 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"13 West View Avenue, Halifax, HX2 0BB",13 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"12 West View Avenue, Halifax, HX2 0BB",12 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"11 West View Avenue, Halifax, HX2 0BB",11 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"10 West View Avenue, Halifax, HX2 0BB",10 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"9 West View Avenue, Halifax, HX2 0BB",9 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"8 West View Avenue, Halifax, HX2 0BB",8 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"7 West View Avenue, Halifax, HX2 0BB",7 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"6 West View Avenue, Halifax, HX2 0BB",6 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"5 West View Avenue, Halifax, HX2 0BB",5 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"4 West View Avenue, Halifax, HX2 0BB",4 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"3 West View Avenue, Halifax, HX2 0BB",3 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"2 West View Avenue, Halifax, HX2 0BB",2 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,West View Avenue,"1 West View Avenue, Halifax, HX2 0BB",1 West View Avenue,Halifax,,,HX2 0BB
Warley Ward,Warley Ward,Warley View,"31 Warley View, Halifax, HX2 0AG",31 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"29 Warley View, Halifax, HX2 0AG",29 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"27 Warley View, Halifax, HX2 0AG",27 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"25 Warley View, Halifax, HX2 0AG",25 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"23 Warley View, Halifax, HX2 0AG",23 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"21 Warley View, Halifax, HX2 0AG",21 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"19 Warley View, Halifax, HX2 0AG",19 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"17 Warley View, Halifax, HX2 0AG",17 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"15 Warley View, Halifax, HX2 0AG",15 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"13 Warley View, Halifax, HX2 0AG",13 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"11 Warley View, Halifax, HX2 0AG",11 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"9 Warley View, Halifax, HX2 0AG",9 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"7 Warley View, Halifax, HX2 0AG",7 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"5 Warley View, Halifax, HX2 0AG",5 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"3 Warley View, Halifax, HX2 0AG",3 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley View,"1 Warley View, Halifax, HX2 0AG",1 Warley View,Halifax,,,HX2 0AG
Warley Ward,Warley Ward,Warley Road,"Alexandra House, 295 Warley Road, King Cross, Halifax, HX2 0AD",Alexandra House,295 Warley Road,King Cross,Halifax,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"293 Warley Road, King Cross, Halifax, HX2 0AD",293 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"291 Warley Road, King Cross, Halifax, HX2 0AD",291 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"289 Warley Road, King Cross, Halifax, HX2 0AD",289 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"287 Warley Road, King Cross, Halifax, HX2 0AD",287 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"285 Warley Road, King Cross, Halifax, HX2 0AD",285 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"283 Warley Road, King Cross, Halifax, HX2 0AD",283 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"273 Warley Road, King Cross, Halifax, HX2 0AD",273 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"271 Warley Road, King Cross, Halifax, HX2 0AD",271 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"269 Warley Road, King Cross, Halifax, HX2 0AD",269 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"267 Warley Road, King Cross, Halifax, HX2 0AD",267 Warley Road,King Cross,Halifax,,HX2 0AD
Warley Ward,Warley Ward,Warley Road,"262 Warley Road, King Cross, Halifax, HX2 0BE",262 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"260 Warley Road, King Cross, Halifax, HX2 0BE",260 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"258 Warley Road, King Cross, Halifax, HX2 0BE",258 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"256 Warley Road, King Cross, Halifax, HX2 0BE",256 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"254 Warley Road, King Cross, Halifax, HX2 0BE",254 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"252 Warley Road, King Cross, Halifax, HX2 0BE",252 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"250 Warley Road, King Cross, Halifax, HX2 0BE",250 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"248 Warley Road, King Cross, Halifax, HX2 0BE",248 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"246 Warley Road, King Cross, Halifax, HX2 0BE",246 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"244 Warley Road, King Cross, Halifax, HX2 0BE",244 Warley Road,King Cross,Halifax,,HX2 0BE
Warley Ward,Warley Ward,Warley Road,"242 Warley Road, King Cross, Halifax, HX2 0BQ",242 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"240 Warley Road, King Cross, Halifax, HX2 0BQ",240 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"238 Warley Road, King Cross, Halifax, HX2 0BQ",238 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"236 Warley Road, King Cross, Halifax, HX2 0BQ",236 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"234 Warley Road, King Cross, Halifax, HX2 0BQ",234 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"232 Warley Road, King Cross, Halifax, HX2 0BQ",232 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"230 Warley Road, King Cross, Halifax, HX2 0BQ",230 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"228 Warley Road, King Cross, Halifax, HX2 0BQ",228 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"226 Warley Road, King Cross, Halifax, HX2 0BQ",226 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"224 Warley Road, King Cross, Halifax, HX2 0BQ",224 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"222 Warley Road, King Cross, Halifax, HX2 0BQ",222 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"220 Warley Road, King Cross, Halifax, HX2 0BQ",220 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"218 Warley Road, King Cross, Halifax, HX2 0BQ",218 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"216 Warley Road, King Cross, Halifax, HX2 0BQ",216 Warley Road,King Cross,Halifax,,HX2 0BQ
Warley Ward,Warley Ward,Warley Road,"West View Lodge, West View Park, Warley Road, King Cross, HX2 0BQ",West View Lodge,West View Park,Warley Road,King Cross,HX2 0BQ
Warley Ward,Warley Ward,Warley Grove,"32 Warley Grove, Halifax, HX2 0AE",32 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"30 Warley Grove, Halifax, HX2 0AE",30 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"28 Warley Grove, Halifax, HX2 0AE",28 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"26 Warley Grove, Halifax, HX2 0AE",26 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"24 Warley Grove, Halifax, HX2 0AE",24 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"22 Warley Grove, Halifax, HX2 0AE",22 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"20 Warley Grove, Halifax, HX2 0AE",20 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"18 Warley Grove, Halifax, HX2 0AE",18 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"16 Warley Grove, Halifax, HX2 0AE",16 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"14 Warley Grove, Halifax, HX2 0AE",14 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"12 Warley Grove, Halifax, HX2 0AE",12 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"10 Warley Grove, Halifax, HX2 0AE",10 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"8 Warley Grove, Halifax, HX2 0AE",8 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"6 Warley Grove, Halifax, HX2 0AE",6 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"4 Warley Grove, Halifax, HX2 0AE",4 Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Warley Grove,"2A Warley Grove, Halifax, HX2 0AE",2A Warley Grove,Halifax,,,HX2 0AE
Warley Ward,Warley Ward,Trimmingham Road,"Somersby House, Trimmingham Road, Halifax, HX2 7PX",Somersby House,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Road,"The Ridge, Trimmingham Road, Halifax, HX2 7PX",The Ridge,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Road,"Knights Garth, Trimmingham Road, Halifax, HX2 7PX",Knights Garth,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Road,"Abbotsford, Trimmingham Road, Halifax, HX2 7PX",Abbotsford,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Road,"3 Gads Hill, Trimmingham Road, Halifax, HX2 7PX",3 Gads Hill,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Road,"2 Gads Hill, Trimmingham Road, Halifax, HX2 7PX",2 Gads Hill,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Road,"1 Gads Hill, Trimmingham Road, Halifax, HX2 7PX",1 Gads Hill,Trimmingham Road,Halifax,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Lane,"178 Trimmingham Lane, Halifax, HX2 7PT",178 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"168 Trimmingham Lane, Halifax, HX2 7PT",168 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"166 Trimmingham Lane, Halifax, HX2 7PT",166 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"164 Trimmingham Lane, Halifax, HX2 7PT",164 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"162 Trimmingham Lane, Halifax, HX2 7PT",162 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"160 Trimmingham Lane, Halifax, HX2 7PT",160 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"158 Trimmingham Lane, Halifax, HX2 7PT",158 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"156 Trimmingham Lane, Halifax, HX2 7PT",156 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"154 Trimmingham Lane, Halifax, HX2 7PT",154 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"152 Trimmingham Lane, Halifax, HX2 7PT",152 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"150 Trimmingham Lane, Halifax, HX2 7PT",150 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"148 Trimmingham Lane, Halifax, HX2 7PT",148 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"146A Trimmingham Lane, Halifax, HX2 7PT",146A Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"146 Trimmingham Lane, Halifax, HX2 7PT",146 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"144 Trimmingham Lane, Halifax, HX2 7PT",144 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"90 Trimmingham Lane, Halifax, HX2 7PT",90 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"88 Trimmingham Lane, Halifax, HX2 7PT",88 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"4 Trimmingham Lane, Halifax, HX2 7PT",4 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"2 Trimmingham Lane, Halifax, HX2 7PT",2 Trimmingham Lane,Halifax,,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"1 - 3 Trimmingham Lane, Halifax, HX2 7PX",1 - 3 Trimmingham Lane,Halifax,,,HX2 7PX
Warley Ward,Warley Ward,Trimmingham Lane,"Willow Edge, Trimmingham Lane, Halifax, HX2 7PT",Willow Edge,Trimmingham Lane,Halifax,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"Trimmingham House, Trimmingham Lane, Halifax, HX2 7PT",Trimmingham House,Trimmingham Lane,Halifax,,HX2 7PT
Warley Ward,Warley Ward,Trimmingham Lane,"Trimmingham Cottage, Trimmingham Lane, Halifax, HX2 7JQ",Trimmingham Cottage,Trimmingham Lane,Halifax,,HX2 7JQ
Warley Ward,Warley Ward,Trimmingham Lane,"Lower Gads Hill, Trimmingham Lane, Halifax, HX2 7PT",Lower Gads Hill,Trimmingham Lane,Halifax,,HX2 7PT
Warley Ward,Warley Ward,Thackray Street,"37 Thackray Street, Halifax, HX2 0AT",37 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"35 Thackray Street, Halifax, HX2 0AT",35 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"33 Thackray Street, Halifax, HX2 0AT",33 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"31 Thackray Street, Halifax, HX2 0AT",31 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"29A Thackray Street, Halifax, HX2 0AT",29A Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"29 Thackray Street, Halifax, HX2 0AT",29 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"28 Thackray Street, Halifax, HX2 0AT",28 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"27 Thackray Street, Halifax, HX2 0AT",27 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"26 Thackray Street, Halifax, HX2 0AT",26 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"25 Thackray Street, Halifax, HX2 0AT",25 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"24 Thackray Street, Halifax, HX2 0AT",24 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"23 Thackray Street, Halifax, HX2 0AT",23 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"22 Thackray Street, Halifax, HX2 0AT",22 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"21 Thackray Street, Halifax, HX2 0AT",21 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"20 Thackray Street, Halifax, HX2 0AT",20 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"19 Thackray Street, Halifax, HX2 0AT",19 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"18 Thackray Street, Halifax, HX2 0AT",18 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"17 Thackray Street, Halifax, HX2 0AT",17 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"16 Thackray Street, Halifax, HX2 0AT",16 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"15 Thackray Street, Halifax, HX2 0AT",15 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"14 Thackray Street, Halifax, HX2 0AT",14 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"12 Thackray Street, Halifax, HX2 0AT",12 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"10 Thackray Street, Halifax, HX2 0AT",10 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"8 Thackray Street, Halifax, HX2 0AT",8 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"6 Thackray Street, Halifax, HX2 0AT",6 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"5 Thackray Street, Halifax, HX2 0AT",5 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"4 Thackray Street, Halifax, HX2 0AT",4 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Thackray Street,"3 Thackray Street, Halifax, HX2 0AT",3 Thackray Street,Halifax,,,HX2 0AT
Warley Ward,Warley Ward,Staverton Street,"14 Staverton Street, Halifax, HX2 0DA",14 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"12 Staverton Street, Halifax, HX2 0DA",12 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"10 Staverton Street, Halifax, HX2 0DA",10 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"8 Staverton Street, Halifax, HX2 0DA",8 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"7 Staverton Street, Halifax, HX2 0DA",7 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"6 Staverton Street, Halifax, HX2 0DA",6 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"5 Staverton Street, Halifax, HX2 0DA",5 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"4 Staverton Street, Halifax, HX2 0DA",4 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"3 Staverton Street, Halifax, HX2 0DA",3 Staverton Street,Halifax,,,HX2 0DA
Warley Ward,Warley Ward,Staverton Street,"2 Staverton Street, Halifax, HX2 0DA",2 Staverton Street,Halifax,,,HX2 0DA
