New Ward,Illingworth & Mixenden,,,,,,,
Property list compiled from residential properties at 1/12/2024,,,,,,,,
,,,,,,,,
Contains properties from the following existing wards:-,,,,,,,,
,,,,,,,,
Summary of Current Wards,,,,,,,,
Current Ward,Total,,,,,,,
Illingworth & Mixenden Ward,5390,,,,,,,
Grand Total,5390,,,,,,,
,,,,,,,,
,,,,,,,,
New Ward,Current Ward,Street,Full Address,Address 1,Address 2,Address 3,Address 4,Post Code
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Top Gardens,"2 Moor Top Gardens, Illingworth, Halifax, HX2 9HU",2 Moor Top Gardens,Illingworth,Halifax,,HX2 9HU
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Top Gardens,"1 Moor Top Gardens, Illingworth, Halifax, HX2 9HU",1 Moor Top Gardens,Illingworth,Halifax,,HX2 9HU
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"11 Moor Smith Copse, Halifax, HX2 9DF",11 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"10 Moor Smith Copse, Halifax, HX2 9DF",10 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"9 Moor Smith Copse, Halifax, HX2 9DF",9 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"8 Moor Smith Copse, Halifax, HX2 9DF",8 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"7 Moor Smith Copse, Halifax, HX2 9DF",7 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"6 Moor Smith Copse, Halifax, HX2 9DF",6 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"5 Moor Smith Copse, Halifax, HX2 9DF",5 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"4 Moor Smith Copse, Halifax, HX2 9DF",4 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"3 Moor Smith Copse, Halifax, HX2 9DF",3 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"2 Moor Smith Copse, Halifax, HX2 9DF",2 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Smith Copse,"1 Moor Smith Copse, Halifax, HX2 9DF",1 Moor Smith Copse,Halifax,,,HX2 9DF
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"135 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",135 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"Jay Cottage, 133D Moor Bottom Road, Illingworth, Halifax, HX2 9SX",Jay Cottage,133D Moor Bottom Road,Illingworth,Halifax,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"Lily Cottage, 133C Moor Bottom Road, Illingworth, Halifax, HX2 9SX",Lily Cottage,133C Moor Bottom Road,Illingworth,Halifax,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"Daisy Cottage, 133B Moor Bottom Road, Illingworth, Halifax, HX2 9SX",Daisy Cottage,133B Moor Bottom Road,Illingworth,Halifax,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"Fern Cottage, 133A Moor Bottom Road, Illingworth, Halifax, HX2 9SX",Fern Cottage,133A Moor Bottom Road,Illingworth,Halifax,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"131 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",131 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"129 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",129 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"127 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",127 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"125 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",125 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"123 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",123 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"121 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",121 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"119 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",119 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"117 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",117 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"115 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",115 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"113 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",113 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"111 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",111 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"109 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",109 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"107 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",107 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"105 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",105 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"103 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",103 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Moor Bottom Road,"101 Moor Bottom Road, Illingworth, Halifax, HX2 9SX",101 Moor Bottom Road,Illingworth,Halifax,,HX2 9SX
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"30 Lynton Grove, Bradshaw, Halifax, HX2 9XN",30 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"28 Lynton Grove, Bradshaw, Halifax, HX2 9XN",28 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"26 Lynton Grove, Bradshaw, Halifax, HX2 9XN",26 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"24 Lynton Grove, Bradshaw, Halifax, HX2 9XN",24 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"22 Lynton Grove, Bradshaw, Halifax, HX2 9XN",22 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"Granny Flat South East Of, 20 Lynton Grove, Bradshaw, Halifax, HX2 9XN",Granny Flat South East Of,20 Lynton Grove,Bradshaw,Halifax,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"20 Lynton Grove, Bradshaw, Halifax, HX2 9XN",20 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"18 Lynton Grove, Bradshaw, Halifax, HX2 9XN",18 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"16 Lynton Grove, Bradshaw, Halifax, HX2 9XN",16 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"15 Lynton Grove, Bradshaw, Halifax, HX2 9XN",15 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"14 Lynton Grove, Bradshaw, Halifax, HX2 9XN",14 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"12 Lynton Grove, Bradshaw, Halifax, HX2 9XN",12 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"11 Lynton Grove, Bradshaw, Halifax, HX2 9XN",11 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"10 Lynton Grove, Bradshaw, Halifax, HX2 9XN",10 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"9 Lynton Grove, Bradshaw, Halifax, HX2 9XN",9 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"8 Lynton Grove, Bradshaw, Halifax, HX2 9XN",8 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"7 Lynton Grove, Bradshaw, Halifax, HX2 9XN",7 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"6 Lynton Grove, Bradshaw, Halifax, HX2 9XN",6 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"5 Lynton Grove, Bradshaw, Halifax, HX2 9XN",5 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"4 Lynton Grove, Bradshaw, Halifax, HX2 9XN",4 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"3 Lynton Grove, Bradshaw, Halifax, HX2 9XN",3 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"2 Lynton Grove, Bradshaw, Halifax, HX2 9XN",2 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lynton Grove,"1 Lynton Grove, Bradshaw, Halifax, HX2 9XN",1 Lynton Grove,Bradshaw,Halifax,,HX2 9XN
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"34 Lindrick Way, Illingworth, Halifax, HX2 9QG",34 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"33 Lindrick Way, Illingworth, Halifax, HX2 9QG",33 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"32A Lindrick Way, Illingworth, Halifax, HX2 9QG",32A Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"32 Lindrick Way, Illingworth, Halifax, HX2 9QG",32 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"31 Lindrick Way, Illingworth, Halifax, HX2 9QG",31 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"30 Lindrick Way, Illingworth, Halifax, HX2 9QG",30 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"29 Lindrick Way, Illingworth, Halifax, HX2 9QG",29 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"28 Lindrick Way, Illingworth, Halifax, HX2 9QG",28 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"27 Lindrick Way, Illingworth, Halifax, HX2 9QG",27 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"26 Lindrick Way, Illingworth, Halifax, HX2 9QG",26 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"25 Lindrick Way, Illingworth, Halifax, HX2 9QG",25 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"24 Lindrick Way, Illingworth, Halifax, HX2 9QG",24 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"23 Lindrick Way, Illingworth, Halifax, HX2 9QG",23 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"22 Lindrick Way, Illingworth, Halifax, HX2 9QG",22 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"21 Lindrick Way, Illingworth, Halifax, HX2 9QG",21 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"20 Lindrick Way, Illingworth, Halifax, HX2 9QG",20 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"19 Lindrick Way, Illingworth, Halifax, HX2 9QG",19 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"18 Lindrick Way, Illingworth, Halifax, HX2 9QG",18 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"17 Lindrick Way, Illingworth, Halifax, HX2 9QG",17 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"16 Lindrick Way, Illingworth, Halifax, HX2 9QG",16 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"15 Lindrick Way, Illingworth, Halifax, HX2 9QG",15 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"14 Lindrick Way, Illingworth, Halifax, HX2 9QG",14 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"13 Lindrick Way, Illingworth, Halifax, HX2 9QG",13 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"12 Lindrick Way, Illingworth, Halifax, HX2 9QG",12 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"11 Lindrick Way, Illingworth, Halifax, HX2 9QG",11 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"10 Lindrick Way, Illingworth, Halifax, HX2 9QG",10 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"9 Lindrick Way, Illingworth, Halifax, HX2 9QG",9 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"8 Lindrick Way, Illingworth, Halifax, HX2 9QG",8 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"7 Lindrick Way, Illingworth, Halifax, HX2 9QG",7 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"6 Lindrick Way, Illingworth, Halifax, HX2 9QG",6 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"5 Lindrick Way, Illingworth, Halifax, HX2 9QG",5 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"4 Lindrick Way, Illingworth, Halifax, HX2 9QG",4 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"3 Lindrick Way, Illingworth, Halifax, HX2 9QG",3 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"2 Lindrick Way, Illingworth, Halifax, HX2 9QG",2 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Way,"1 Lindrick Way, Illingworth, Halifax, HX2 9QG",1 Lindrick Way,Illingworth,Halifax,,HX2 9QG
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"14 Lindrick Walk, Illingworth, Halifax, HX2 9QH",14 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"12 Lindrick Walk, Illingworth, Halifax, HX2 9QH",12 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"10 Lindrick Walk, Illingworth, Halifax, HX2 9QH",10 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"9 Lindrick Walk, Illingworth, Halifax, HX2 9QH",9 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"8 Lindrick Walk, Illingworth, Halifax, HX2 9QH",8 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"7 Lindrick Walk, Illingworth, Halifax, HX2 9QH",7 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"6 Lindrick Walk, Illingworth, Halifax, HX2 9QH",6 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"5 Lindrick Walk, Illingworth, Halifax, HX2 9QH",5 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"4 Lindrick Walk, Illingworth, Halifax, HX2 9QH",4 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"3 Lindrick Walk, Illingworth, Halifax, HX2 9QH",3 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"2 Lindrick Walk, Illingworth, Halifax, HX2 9QH",2 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Walk,"1 Lindrick Walk, Illingworth, Halifax, HX2 9QH",1 Lindrick Walk,Illingworth,Halifax,,HX2 9QH
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"8 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",8 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"7 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",7 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"6 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",6 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"5 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",5 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"4 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",4 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"3 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",3 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"2 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",2 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Lindrick Grove,"1 Lindrick Grove, Illingworth, Halifax, HX2 9QQ",1 Lindrick Grove,Illingworth,Halifax,,HX2 9QQ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"26 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",26 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"24 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",24 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"22 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",22 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"21 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",21 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"20 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",20 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"19 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",19 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"18 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",18 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"17 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",17 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"16 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",16 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"15 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",15 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"14 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",14 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"12 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",12 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"10 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",10 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"8 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",8 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"6 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",6 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank Close,"2 Laurel Bank Close, Holmfield, Halifax, HX2 9TW",2 Laurel Bank Close,Holmfield,Halifax,,HX2 9TW
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank,"3 Laurel Bank, Holmfield, Halifax, HX2 9TJ",3 Laurel Bank,Holmfield,Halifax,,HX2 9TJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank,"2 Laurel Bank, Holmfield, Halifax, HX2 9TJ",2 Laurel Bank,Holmfield,Halifax,,HX2 9TJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Laurel Bank,"1 Laurel Bank, Holmfield, Halifax, HX2 9TJ",1 Laurel Bank,Holmfield,Halifax,,HX2 9TJ
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"290 Keighley Road, Illingworth, Halifax, HX2 8XB",290 Keighley Road,Illingworth,Halifax,,HX2 8XB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"288 Keighley Road, Illingworth, Halifax, HX2 8XB",288 Keighley Road,Illingworth,Halifax,,HX2 8XB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"286 Keighley Road, Illingworth, Halifax, HX2 8XB",286 Keighley Road,Illingworth,Halifax,,HX2 8XB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"284 Keighley Road, Illingworth, Halifax, HX2 8XB",284 Keighley Road,Illingworth,Halifax,,HX2 8XB
Illingworth & Mixenden Ward,Illingworth & Mixenden Ward,Keighley Road,"282 Keighley Road, Illingworth, Halifax, HX2 8XB",282 Keighley Road,Illingworth,Halifax,,HX2 8XB
